id,class,family,family_cname,cname,name,fullname,is_endemic,iucn_category,source
380315,鳥綱,Cisticolidae,扇尾鶯科,灰頭鷦鶯,Prinia flaviventris sonitans,"Prinia flaviventris sonitans Swinhoe, 1860 ",0,NA,原生
432285,鳥綱,Cisticolidae,扇尾鶯科,褐頭鷦鶯(華南亞種),Prinia inornata extensicauda,"Prinia inornata extensicauda Swinhoe, 1860 ",0,NA,原生
380316,鳥綱,Cisticolidae,扇尾鶯科,褐頭鷦鶯(臺灣亞種),Prinia inornata flavirostris,"Prinia inornata flavirostris Swinhoe, 1863 ",1,LC,原生
404646,鳥綱,Cisticolidae,扇尾鶯科,斑紋鷦鶯(指名亞種),Prinia striata striata,"Prinia striata striata Swinhoe, 1859 ",1,NA,原生
380435,鳥綱,Prunellidae,岩鷚科,岩鷚,Prunella collaris fennelli,"Prunella collaris fennelli Deignan, 1964 ",1,VU,原生
404647,鳥綱,Prunellidae,岩鷚科,棕眉山岩鷚,Prunella montanella,"Prunella montanella Pallas, 1776 ",0,NA,原生
404648,鳥綱,Procellariidae,鸌科,黑背白腹穴鳥,Pseudobulweria rostrata rostrata,"Pseudobulweria rostrata rostrata Peale, 1848 ",0,NA,原生
430649,鳥綱,Megalaimidae,鬚鴷科,五色鳥,Psilopogon nuchalis,"Psilopogon nuchalis Gould, 1863 ",1,LC,原生
417662,鳥綱,Megalaimidae,鬚鴷科,火簇擬啄木鳥,Psilopogon pyrolophus,"Psilopogon pyrolophus S. Muller, 1836 ",0,NA,歸化
432265,鳥綱,Psittacidae,鸚鵡科,紅領綠鸚鵡,Psittacula krameri,"Psittacula krameri Scopoli, 1769 ",0,NA,歸化
417808,鳥綱,Psittacidae,鸚鵡科,非洲灰鸚鵡,Psittacus erithacus,"Psittacus erithacus Linnaeus, 1758 ",0,NA,歸化
380204,鳥綱,Procellariidae,鸌科,白腹穴鳥,Pterodroma hypoleuca,"Pterodroma hypoleuca Salvin, 1888 ",0,NA,原生
432214,鳥綱,Procellariidae,鸌科,克島圓尾穴鳥,Pterodroma neglecta,"Pterodroma neglecta Schlegel, 1863 ",0,NA,原生
444649,鳥綱,Procellariidae,鸌科,索氏圓尾鸌,Pterodroma solandri,"Pterodroma solandri Gould, 1844 ",0,NA,原生
444672,鳥綱,Leiothrichidae,噪眉科,黑喉噪眉,Pterorhinus chinensis,"Pterorhinus chinensis Scopoli, 1786 ",0,NA,歸化
444673,鳥綱,Leiothrichidae,噪眉科,黑臉噪眉,Pterorhinus perspicillatus,"Pterorhinus perspicillatus Gmelin, 1789 ",0,NA,歸化
444674,鳥綱,Leiothrichidae,噪眉科,臺灣白喉噪眉,Pterorhinus ruficeps,"Pterorhinus ruficeps Gould, 1863 ",1,NA,原生
432246,鳥綱,Columbidae,鳩鴿科,小綠鳩,Ptilinopus leclancheri longialis,"Ptilinopus leclancheri longialis Manuel, 1936 ",1,DD,原生
428576,鳥綱,Pycnonotidae,鵯科,白喉紅臀鵯,Pycnonotus aurigaster chrysorrhoides,"Pycnonotus aurigaster chrysorrhoides Vieillot, 1818 ",0,NA,原生
432362,鳥綱,Pycnonotidae,鵯科,白眉黃臀鵯,Pycnonotus goiavier,"Pycnonotus goiavier Scopoli, 1786 ",0,NA,歸化
419434,鳥綱,Pycnonotidae,鵯科,紅耳鵯,Pycnonotus jocosus,"Pycnonotus jocosus Linnaeus, 1758 ",0,NA,歸化
380439,鳥綱,Pycnonotidae,鵯科,白頭翁(臺灣亞種),Pycnonotus sinensis formosae,"Pycnonotus sinensis formosae Hartert, 1910 ",1,LC,原生
432276,鳥綱,Pycnonotidae,鵯科,白頭翁(大陸亞種),Pycnonotus sinensis sinensis,"Pycnonotus sinensis sinensis Gmelin, 1789 ",0,NA,原生
380440,鳥綱,Pycnonotidae,鵯科,烏頭翁,Pycnonotus taivanus,"Pycnonotus taivanus Styan, 1893 ",1,VU,原生
420223,鳥綱,Fringillidae,雀科,褐鷽,Pyrrhula nipalensis uchidae,"Pyrrhula nipalensis uchidae Kuroda, 1916 ",1,LC,原生
420225,鳥綱,Fringillidae,雀科,灰鷽,Pyrrhula owstoni,"Pyrrhula owstoni Rothschild & Hartert, 1907 ",1,NA,原生
427299,鳥綱,Fringillidae,雀科,歐亞鷽,Pyrrhula pyrrhula griseiventris,"Pyrrhula pyrrhula griseiventris Lafresnaye, 1841 ",0,NA,原生
380304,鳥綱,Rallidae,秧雞科,灰腳秧雞,Rallina eurizonoides formosana,"Rallina eurizonoides formosana Seebohm, 1894 ",1,LC,原生
380305,鳥綱,Rallidae,秧雞科,紅腳秧雞,Rallina fasciata,"Rallina fasciata Raffles, 1822 ",0,NA,原生
420954,鳥綱,Rallidae,秧雞科,西方秧雞,Rallus aquaticus,"Rallus aquaticus Linnaeus, 1758 ",0,NA,原生
419986,鳥綱,Rallidae,秧雞科,東亞秧雞,Rallus indicus,"Rallus indicus Blyth, 1849 ",NA,NA,原生
380149,鳥綱,Recurvirostridae,長腳鷸科,反嘴鴴,Recurvirostra avosetta,"Recurvirostra avosetta Linnaeus, 1758 ",0,LC,原生
380442,鳥綱,Regulidae,戴菊科,火冠戴菊鳥,Regulus goodfellowi,"Regulus goodfellowi Ogilvie-Grant, 1906 ",1,LC,原生
380443,鳥綱,Regulidae,戴菊科,戴菊鳥,Regulus regulus japonensis,"Regulus regulus japonensis Blakiston, 1862 ",0,NA,原生
419680,鳥綱,Remizidae,攀雀科,攀雀,Remiz consobrinus,"Remiz consobrinus Swinhoe, 1870 ",0,NA,原生
444645,鳥綱,Rhipiduridae,扇尾鶲科,菲律賓扇尾鶲,Rhipidura nigritorquis,"Rhipidura nigritorquis Vigors, 1831 ",0,NA,原生
425266,鳥綱,Hirundinidae,燕科,棕沙燕,Riparia chinensis chinensis,"Riparia chinensis chinensis Gray, 1830 ",0,NA,原生
380366,鳥綱,Hirundinidae,燕科,灰沙燕,Riparia riparia ijimae,"Riparia riparia ijimae Lonnberg, 1908 ",0,NA,原生
380176,鳥綱,Laridae,鷗科,三趾鷗,Rissa tridactyla,"Rissa tridactyla Linnaeus, 1758 ",0,NA,原生
420867,鳥綱,Rostratulidae,彩鷸科,彩鷸,Rostratula benghalensis,"Rostratula benghalensis Linnaeus, 1758 ",0,LC,原生
419698,鳥綱,Laridae,鷗科,黑嘴鷗,Saundersilarus saundersi,"Saundersilarus saundersi Swinhoe, 1871 ",0,CR,原生
432170,鳥綱,Muscicapidae,鶲科,白斑黑石䳭,Saxicola caprata,"Saxicola caprata Linnaeus, 1766 ",0,NA,原生
404651,鳥綱,Muscicapidae,鶲科,灰叢鴝,Saxicola ferreus haringtoni,"Saxicola ferreus haringtoni Hartert, 1910 ",0,NA,原生
444676,鳥綱,Muscicapidae,鶲科,黑喉鴝,Saxicola stejnegeri,"Saxicola stejnegeri Parrot, 1908 ",0,NA,原生
428594,鳥綱,Pellorneidae,雀眉科,頭烏線,Schoeniparus brunneus brunneus,"Schoeniparus brunneus brunneus Gould, 1863 ",1,LC,原生
380242,鳥綱,Scolopacidae,鷸科,山鷸,Scolopax rusticola,"Scolopax rusticola Linnaeus, 1758 ",0,LC,原生
417783,鳥綱,Fringillidae,雀科,金絲雀,Serinus canaria,"Serinus canaria Linnaeus, 1758 ",0,NA,歸化
418131,鳥綱,Fringillidae,雀科,黃額絲雀,Serinus mozambicus,"Serinus mozambicus S. Muller, 1776 ",0,NA,歸化
432307,鳥綱,Anatidae,雁鴨科,巴鴨,Sibirionetta formosa,"Sibirionetta formosa Georgi, 1775 ",NA,NA,原生
432369,鳥綱,Paradoxornithidae,鸚嘴科,粉紅鸚嘴,Sinosuthora webbiana bulomacha,"Sinosuthora webbiana bulomacha Swinhoe, 1866 ",1,NT,原生
380444,鳥綱,Sittidae,鳾科,茶腹鳾,Sitta europaea sinensis,"Sitta europaea sinensis Verreaux, 1871 ",0,NA,原生
432166,鳥綱,Paridae,山雀科,赤腹山雀,Sittiparus castaneoventris,"Sittiparus castaneoventris Gould, 1862 ",1,NT,原生
431227,鳥綱,Paridae,山雀科,雜色山雀,Sittiparus varius varius,"Sittiparus varius varius Temminck & Schlegel, 1848 ",0,NA,原生
419893,鳥綱,Anatidae,雁鴨科,琵嘴鴨,Spatula clypeata,"Spatula clypeata Linnaeus, 1758 ",0,LC,原生
435220,鳥綱,Anatidae,雁鴨科,白眉鴨,Spatula querquedula,"Spatula querquedula Linnaeus, 1758 ",0,LC,原生
380117,鳥綱,Accipitridae,鷹科,大冠鷲,Spilornis cheela hoya,"Spilornis cheela hoya Swinhoe, 1866 ",1,LC,原生
419847,鳥綱,Fringillidae,雀科,黃雀,Spinus spinus,"Spinus spinus Linnaeus, 1758 ",0,LC,原生
380441,鳥綱,Pycnonotidae,鵯科,白環鸚嘴鵯(臺灣亞種),Spizixos semitorques cinereicapillus,"Spizixos semitorques cinereicapillus Swinhoe, 1871 ",1,LC,原生
432277,鳥綱,Pycnonotidae,鵯科,白環鸚嘴鵯(大陸亞種),Spizixos semitorques semitorques,"Spizixos semitorques semitorques Swinhoe, 1861 ",0,NA,原生
420166,鳥綱,Sturnidae,椋鳥科,灰椋鳥,Spodiopsar cineraceus,"Spodiopsar cineraceus Temminck, 1835 ",NA,LC,原生
420165,鳥綱,Sturnidae,椋鳥科,絲光椋鳥,Spodiopsar sericeus,"Spodiopsar sericeus J. F. Gmelin, 1788 ",NA,LC,原生
444670,鳥綱,Zosteropidae,繡眼科,栗耳鳳眉,Staphida torqueola,"Staphida torqueola Swinhoe, 1870 ",0,NA,原生
404653,鳥綱,Stercorariidae,賊鷗科,長尾賊鷗,Stercorarius longicaudus pallescens,"Stercorarius longicaudus pallescens Løppenthin, 1932 ",0,NA,原生
404654,鳥綱,Stercorariidae,賊鷗科,灰賊鷗,Stercorarius maccormicki,"Stercorarius maccormicki Saunders, H, 1893 ",0,NA,原生
380177,鳥綱,Stercorariidae,賊鷗科,短尾賊鷗,Stercorarius parasiticus,"Stercorarius parasiticus Linnaeus, 1758 ",0,NA,原生
404655,鳥綱,Stercorariidae,賊鷗科,中賊鷗,Stercorarius pomarinus,"Stercorarius pomarinus Temminck, 1815 ",0,NA,原生
380182,鳥綱,Laridae,鷗科,紅燕鷗,Sterna dougallii bangsi,"Sterna dougallii bangsi Mathews, 1912 ",0,LC,原生
380184,鳥綱,Laridae,鷗科,燕鷗(東北亞種),Sterna hirundo longipennis,"Sterna hirundo longipennis Nordmann, 1835 ",0,LC,原生
420278,鳥綱,Laridae,鷗科,燕鷗(蒙古亞種),Sterna hirundo minussensis,"Sterna hirundo minussensis Sushkin, 1925 ",0,NA,原生
380186,鳥綱,Laridae,鷗科,蒼燕鷗,Sterna sumatrana sumatrana,"Sterna sumatrana sumatrana Raffles, 1822 ",0,LC,原生
425231,鳥綱,Laridae,鷗科,小燕鷗,Sternula albifrons sinensis,"Sternula albifrons sinensis Gmelin, JF, 1789 ",0,NT,原生
380266,鳥綱,Columbidae,鳩鴿科,珠頸斑鳩,Streptopelia chinensis chinensis,"Streptopelia chinensis chinensis Scopoli, 1786 ",0,NA,原生
419635,鳥綱,Columbidae,鳩鴿科,灰斑鳩,Streptopelia decaocto,"Streptopelia decaocto Frivaldszky, 1838 ",0,NA,原生
432247,鳥綱,Columbidae,鳩鴿科,金背鳩(大陸亞種),Streptopelia orientalis orientalis,"Streptopelia orientalis orientalis Latham, 1790 ",0,NA,原生
380267,鳥綱,Columbidae,鳩鴿科,金背鳩(臺灣亞種),Streptopelia orientalis orii,"Streptopelia orientalis orii Yamashina, 1932 ",1,LC,原生
380268,鳥綱,Columbidae,鳩鴿科,紅鳩,Streptopelia tranquebarica humilis,"Streptopelia tranquebarica humilis Temminck, 1824 ",0,NA,原生
380507,鳥綱,Strigidae,鴟鴞科,褐林鴞,Strix leptogrammica caligata,"Strix leptogrammica caligata Swinhoe, 1863 ",0,NA,原生
427288,鳥綱,Strigidae,鴟鴞科,東方灰林鴞,Strix nivicolum yamadae,"Strix nivicolum yamadae Yamashina, 1936 ",1,NT,原生
443097,鳥綱,Struthionidae,鴕鳥科,鴕鳥,Struthio camelus,"Struthio camelus Linnaeus, 1758 ",0,NA,歸化
425238,鳥綱,Sturnidae,椋鳥科,栗尾椋鳥,Sturnia malabarica nemoricola,"Sturnia malabarica nemoricola Jerdon, 1862 ",0,NA,歸化
419844,鳥綱,Sturnidae,椋鳥科,灰背椋鳥,Sturnia sinensis,"Sturnia sinensis J. F. Gmelin, 1788 ",0,LC,原生
380451,鳥綱,Sturnidae,椋鳥科,歐洲椋鳥,Sturnus vulgaris poltaratskyi,"Sturnus vulgaris poltaratskyi Finsch, 1878 ",0,NA,原生
404660,鳥綱,Sulidae,鰹鳥科,藍臉鰹鳥,Sula dactylatra personata,"Sula dactylatra personata Gould, 1846 ",0,NA,原生
444648,鳥綱,Sulidae,鰹鳥科,白腹鰹鳥美西亞種,Sula leucogaster brewsteri,"Sula leucogaster brewsteri Goss, NS, 1888 ",0,NA,原生
380256,鳥綱,Sulidae,鰹鳥科,白腹鰹鳥,Sula leucogaster plotus,"Sula leucogaster plotus Forster, JR, 1844 ",0,NA,原生
404661,鳥綱,Sulidae,鰹鳥科,紅腳鰹鳥,Sula sula rubripes,"Sula sula rubripes Gould, 1838 ",0,NA,原生
435221,鳥綱,Cuculidae,杜鵑科,方尾烏鵑,Surniculus lugubris barussarum,"Surniculus lugubris barussarum Oberholser, 1912 ",0,NA,原生
428590,鳥綱,Paradoxornithidae,鸚嘴科,黃羽鸚嘴,Suthora verreauxi morrisoniana,"Suthora verreauxi morrisoniana Ogilvie-Grant, 1906 ",1,LC,原生
431229,鳥綱,Phasianidae,雉科,小鵪鶉,Synoicus chinensis,"Synoicus chinensis Linnaeus, 1766 ",0,EN,原生
432236,鳥綱,Alcidae,海雀科,扁嘴海雀,Synthliboramphus antiquus microrhynchos,"Synthliboramphus antiquus microrhynchos Stepanyan, 1972 ",0,NA,原生
380188,鳥綱,Alcidae,海雀科,冠海雀,Synthliboramphus wumizusume,"Synthliboramphus wumizusume Temminck, 1835 ",0,NA,原生
380291,鳥綱,Phasianidae,雉科,黑長尾雉,Syrmaticus mikado,"Syrmaticus mikado Ogilvie-Grant, 1906 ",1,LC,原生
432211,鳥綱,Podicipedidae,鸊鷉科,小鸊鷉,Tachybaptus ruficollis poggei,"Tachybaptus ruficollis poggei Reichenow, 1902 ",0,NA,原生
380090,鳥綱,Anatidae,雁鴨科,瀆鳧,Tadorna ferruginea,"Tadorna ferruginea Pallas, 1764 ",0,NA,原生
380091,鳥綱,Anatidae,雁鴨科,花鳧,Tadorna tadorna,"Tadorna tadorna Linnaeus, 1758 ",0,NA,原生
444661,鳥綱,Strigidae,鴟鴞科,鵂鶹,Taenioptynx brodiei pardalotus,"Taenioptynx brodiei pardalotus Swinhoe, 1863 ",1,NA,原生
419682,鳥綱,Muscicapidae,鶲科,藍尾鴝,Tarsiger cyanurus cyanurus,"Tarsiger cyanurus cyanurus Pallas, 1773 ",0,NA,原生
419683,鳥綱,Muscicapidae,鶲科,白眉林鴝,Tarsiger indicus formosanus,"Tarsiger indicus formosanus Hartert, 1910 ",1,LC,原生
419684,鳥綱,Muscicapidae,鶲科,栗背林鴝,Tarsiger johnstoniae,"Tarsiger johnstoniae Ogilvie-Grant, 1906 ",1,LC,原生
380335,鳥綱,Monarchidae,王鶲科,紫綬帶(日本亞種),Terpsiphone atrocaudata atrocaudata,"Terpsiphone atrocaudata atrocaudata Eyton, 1839 ",0,NA,原生
425239,鳥綱,Monarchidae,王鶲科,紫綬帶(琉球亞種),Terpsiphone atrocaudata illex,"Terpsiphone atrocaudata illex Bangs, 1901 ",0,NA,原生
420270,鳥綱,Monarchidae,王鶲科,紫綬帶(蘭嶼亞種),Terpsiphone atrocaudata periophthalmica,"Terpsiphone atrocaudata periophthalmica Ogilvie-Grant, 1895 ",0,NT,原生
432198,鳥綱,Monarchidae,王鶲科,阿穆爾綬帶,Terpsiphone incei,"Terpsiphone incei Gould, 1852 ",0,LC,原生
425233,鳥綱,Laridae,鷗科,小鳳頭燕鷗,Thalasseus bengalensis torresii,"Thalasseus bengalensis torresii Gould, 1843 ",0,NA,原生
420056,鳥綱,Laridae,鷗科,鳳頭燕鷗,Thalasseus bergii cristatus,"Thalasseus bergii cristatus Stephens, 1826 ",0,NA,原生
419712,鳥綱,Laridae,鷗科,黑嘴端鳳頭燕鷗,Thalasseus bernsteini,"Thalasseus bernsteini Schlegel, 1863 ",0,CR,原生
425237,鳥綱,Laridae,鷗科,白嘴端燕鷗,Thalasseus sandvicensis sandvicensis,"Thalasseus sandvicensis sandvicensis Latham, 1787 ",0,NA,原生
419665,鳥綱,Threskiornithidae,䴉科,埃及聖䴉,Threskiornis aethiopicus aethiopicus,"Threskiornis aethiopicus aethiopicus Latham, 1790 ",0,NA,歸化
380260,鳥綱,Threskiornithidae,䴉科,黑頭白䴉,Threskiornis melanocephalus,"Threskiornis melanocephalus Latham, 1790 ",0,NA,原生
404665,鳥綱,Alcedinidae,翠鳥科,白領翡翠,Todiramphus chloris collaris,"Todiramphus chloris collaris Scopoli, 1786 ",0,NA,原生
404666,鳥綱,Columbidae,鳩鴿科,橙胸綠鳩,Treron bicinctus domvilii,"Treron bicinctus domvilii Swinhoe, 1870 ",0,NA,原生
419637,鳥綱,Columbidae,鳩鴿科,厚嘴綠鳩,Treron curvirostra,"Treron curvirostra Gmelin, 1789 ",0,NA,原生
380270,鳥綱,Columbidae,鳩鴿科,紅頭綠鳩(臺灣亞種),Treron formosae formosae,"Treron formosae formosae Swinhoe, 1863 ",1,VU,原生
432248,鳥綱,Columbidae,鳩鴿科,紅頭綠鳩(八重山亞種),Treron formosae medioximus,"Treron formosae medioximus Bangs, 1901 ",0,NA,原生
432249,鳥綱,Columbidae,鳩鴿科,綠鳩,Treron sieboldii sieboldii,"Treron sieboldii sieboldii Temminck, 1835 ",0,NA,原生
419433,鳥綱,Psittacidae,鸚鵡科,彩虹吸蜜鸚鵡,Trichoglossus haematodus,"Trichoglossus haematodus Linnaeus, 1771 ",0,NA,歸化
419632,鳥綱,Scolopacidae,鷸科,黃足鷸,Tringa brevipes,"Tringa brevipes Vieillot, 1816 ",0,NT,原生
380245,鳥綱,Scolopacidae,鷸科,鶴鷸,Tringa erythropus,"Tringa erythropus Pallas, 1764 ",0,LC,原生
380246,鳥綱,Scolopacidae,鷸科,小黃腳鷸,Tringa flavipes,"Tringa flavipes J. F. Gmelin, 1789 ",0,NA,原生
380247,鳥綱,Scolopacidae,鷸科,鷹斑鷸,Tringa glareola,"Tringa glareola Linnaeus, 1758 ",0,LC,原生
380248,鳥綱,Scolopacidae,鷸科,諾氏鷸,Tringa guttifer,"Tringa guttifer Nordmann, 1835 ",0,EN,原生
419633,鳥綱,Scolopacidae,鷸科,美洲黃足鷸,Tringa incana,"Tringa incana Vieillot, 1816 ",0,NA,原生
380251,鳥綱,Scolopacidae,鷸科,青足鷸,Tringa nebularia,"Tringa nebularia Gunnerus, 1767 ",0,LC,原生
380252,鳥綱,Scolopacidae,鷸科,白腰草鷸,Tringa ochropus,"Tringa ochropus Linnaeus, 1758 ",0,LC,原生
380253,鳥綱,Scolopacidae,鷸科,小青足鷸,Tringa stagnatilis,"Tringa stagnatilis Bechstein, 1803 ",0,LC,原生
420279,鳥綱,Scolopacidae,鷸科,赤足鷸(東北亞種),Tringa totanus terrignotae,"Tringa totanus terrignotae Buturlin, 1934 ",0,NA,原生
380254,鳥綱,Scolopacidae,鷸科,赤足鷸(西伯利亞亞種),Tringa totanus ussuriensis,"Tringa totanus ussuriensis Buturlin, 1934 ",0,LC,原生
428598,鳥綱,Leiothrichidae,噪眉科,臺灣噪眉,Trochalopteron morrisonianum,"Trochalopteron morrisonianum Ogilvie-Grant, 1906 ",1,LC,原生
380310,鳥綱,Troglodytidae,鷦鷯科,鷦鷯,Troglodytes troglodytes taivanus,"Troglodytes troglodytes taivanus Hartert, 1910 ",1,NT,原生
432168,鳥綱,Turdidae,鶇科,黑頸鶇,Turdus atrogularis,"Turdus atrogularis Jarocki, 1819 ",0,NA,原生
380401,鳥綱,Turdidae,鶇科,烏灰鶇,Turdus cardis,"Turdus cardis Temminck, 1831 ",0,LC,原生
380402,鳥綱,Turdidae,鶇科,赤腹鶇,Turdus chrysolaus chrysolaus,"Turdus chrysolaus chrysolaus Temminck, 1831 ",0,NA,原生
404667,鳥綱,Turdidae,鶇科,斑點鶇,Turdus eunomus,"Turdus eunomus Temminck, 1831 ",0,LC,原生
432281,鳥綱,Turdidae,鶇科,褐頭鶇,Turdus feae,"Turdus feae Salvadori, 1887 ",0,NA,原生
380403,鳥綱,Turdidae,鶇科,灰背鶇,Turdus hortulorum,"Turdus hortulorum Sclater, 1863 ",0,LC,原生
432202,鳥綱,Turdidae,鶇科,中國黑鶇,Turdus mandarinus mandarinus,"Turdus mandarinus mandarinus Bonaparte, 1850 ",0,NA,原生
380405,鳥綱,Turdidae,鶇科,紅尾鶇,Turdus naumanni,"Turdus naumanni Temminck, 1820 ",0,LC,原生
420171,鳥綱,Turdidae,鶇科,白頭鶇,Turdus niveiceps,"Turdus niveiceps Hellmayr, 1919 ",1,NA,原生
380406,鳥綱,Turdidae,鶇科,白眉鶇,Turdus obscurus,"Turdus obscurus J. F. Gmelin, 1789 ",0,LC,原生
380407,鳥綱,Turdidae,鶇科,白腹鶇,Turdus pallidus,"Turdus pallidus J. F. Gmelin, 1789 ",0,LC,原生
404668,鳥綱,Turdidae,鶇科,赤頸鶇,Turdus ruficollis,"Turdus ruficollis Pallas, 1776 ",0,NA,原生
380509,鳥綱,Turnicidae,三趾鶉科,棕三趾鶉,Turnix suscitator rostratus,"Turnix suscitator rostratus Swinhoe, 1865 ",1,LC,原生
404669,鳥綱,Turnicidae,三趾鶉科,林三趾鶉,Turnix sylvaticus davidi,"Turnix sylvaticus davidi Delacour & Jabouille, 1930 ",0,NA,原生
404670,鳥綱,Turnicidae,三趾鶉科,黃腳三趾鶉,Turnix tanki blanfordii,"Turnix tanki blanfordii Blyth, 1863 ",0,NA,原生
419716,鳥綱,Tytonidae,草鴞科,草鴞,Tyto longimembris pithecops,"Tyto longimembris pithecops Swinhoe, 1866 ",1,EN,原生
432258,鳥綱,Upupidae,戴勝科,戴勝,Upupa epops saturata,"Upupa epops saturata Lönnberg, 1909 ",0,NA,原生
404672,鳥綱,Alcidae,海雀科,崖海鴉,Uria aalge inornata,"Uria aalge inornata Salomonsen, 1932 ",0,NA,原生
444659,鳥綱,Phalacrocoracidae,鸕鷀科,海鸕鷀,Urile pelagicus pelagicus,"Urile pelagicus pelagicus Pallas, 1811 ",0,NA,原生
380336,鳥綱,Corvidae,鴉科,臺灣藍鵲,Urocissa caerulea,"Urocissa caerulea Gould, 1863 ",1,LC,原生
419419,鳥綱,Corvidae,鴉科,紅嘴藍鵲,Urocissa erythrorhyncha,"Urocissa erythrorhyncha Boddaert, 1783 ",0,NA,歸化
421043,鳥綱,Scotocercidae,樹鶯科,短尾鶯,Urosphena squameiceps,"Urosphena squameiceps Swinhoe, 1863 ",0,LC,原生
380150,鳥綱,Charadriidae,鴴科,跳鴴,Vanellus cinereus,"Vanellus cinereus Blyth, 1842 ",0,NA,原生
380151,鳥綱,Charadriidae,鴴科,小辮鴴,Vanellus vanellus,"Vanellus vanellus Linnaeus, 1758 ",0,LC,原生
419449,鳥綱,Viduidae,維達鳥科,針尾維達鳥,Vidua macroura,"Vidua macroura Pallas, 1764 ",0,NA,歸化
432243,鳥綱,Laridae,鷗科,叉尾鷗,Xema sabini,"Xema sabini Sabine, 1819 ",0,NA,原生
404673,鳥綱,Scolopacidae,鷸科,反嘴鷸,Xenus cinereus,"Xenus cinereus Guldenstadt, 1775 ",0,LC,原生
380486,鳥綱,Zosteropidae,繡眼科,冠羽畫眉,Yuhina brunneiceps,"Yuhina brunneiceps Ogilvie-Grant, 1906 ",1,LC,原生
435226,鳥綱,Picidae,啄木鳥科,小啄木,Yungipicus canicapillus kaleensis,"Yungipicus canicapillus kaleensis Swinhoe, 1863 ",0,NA,原生
432227,鳥綱,Rallidae,秧雞科,紅腳苦惡鳥,Zapornia akool coccineipes,"Zapornia akool coccineipes Slater, 1891 ",0,NA,原生
432188,鳥綱,Rallidae,秧雞科,緋秧雞,Zapornia fusca erythrothorax,"Zapornia fusca erythrothorax Temminck & Schlegel, 1849 ",0,NA,原生
432189,鳥綱,Rallidae,秧雞科,斑脇秧雞,Zapornia paykullii,"Zapornia paykullii Ljungh, 1813 ",0,NA,原生
432190,鳥綱,Rallidae,秧雞科,小秧雞,Zapornia pusilla pusilla,"Zapornia pusilla pusilla Pallas, 1776 ",0,NA,原生
420169,鳥綱,Turdidae,鶇科,白氏地鶇(指名亞種),Zoothera aurea aurea,"Zoothera aurea aurea Holandre, 1825 ",0,LC,原生
420257,鳥綱,Turdidae,鶇科,白氏地鶇(日本亞種),Zoothera aurea toratugumi,"Zoothera aurea toratugumi Momiyama, 1940 ",0,LC,原生
380409,鳥綱,Turdidae,鶇科,虎斑地鶇(臺灣留鳥),Zoothera dauma dauma,"Zoothera dauma dauma Latham, 1790 ",0,NA,原生
419663,鳥綱,Zosteropidae,繡眼科,紅脇繡眼,Zosterops erythropleurus,"Zosterops erythropleurus Swinhoe, 1863 ",0,NA,原生
432286,鳥綱,Zosteropidae,繡眼科,日菲繡眼,Zosterops japonicus japonicus,"Zosterops japonicus japonicus Temminck & Schlegel, 1845 ",0,LC,原生
380489,鳥綱,Zosteropidae,繡眼科,低地繡眼,Zosterops meyeni batanis,"Zosterops meyeni batanis McGregor, 1907 ",0,LC,原生
435214,鳥綱,Zosteropidae,繡眼科,斯氏繡眼,Zosterops simplex simplex,"Zosterops simplex simplex Swinhoe, 1861 ",0,LC,原生
